"uid" "id" "symbol" "ensembleid"
"2591" 2591 28999 "KLF15" "9606.ENSP00000296233"
"2592" 2592 94032 "CAMK2N2" "9606.ENSP00000296238"
"2593" 2593 59343 "SENP2" "9606.ENSP00000296257"
"2594" 2594 55764 "IFT122" "9606.ENSP00000296266"
"2595" 2595 6010 "RHO" "9606.ENSP00000296271"
"2596" 2596 5984 "RFC4" "9606.ENSP00000296273"
"2597" 2597 5648 "MASP1" "9606.ENSP00000296280"
"2598" 2598 26043 "UBXN7" "9606.ENSP00000296328"
"2599" 2599 3015 "H2AFZ" "9606.ENSP00000296417"
"2600" 2600 5364 "PLXNB1" "9606.ENSP00000296440"
"2601" 2601 22824 "HSPA4L" "9606.ENSP00000296464"
"2602" 2602 4486 "MST1R" "9606.ENSP00000296474"
"2603" 2603 3148 "HMGB2" "9606.ENSP00000296503"
"2604" 2604 8819 "SAP30" "9606.ENSP00000296504"
"2605" 2605 4085 "MAD2L1" "9606.ENSP00000296509"
"2606" 2606 308 "ANXA5" "9606.ENSP00000296511"
"2607" 2607 2982 "GUCY1A3" "9606.ENSP00000296518"
"2608" 2608 3248 "HPGD" "9606.ENSP00000296522"
"2609" 2609 140458 "ASB5" "9606.ENSP00000296525"
"2610" 2610 3600 "IL15" "9606.ENSP00000296545"
"2611" 2611 64399 "HHIP" "9606.ENSP00000296575"
"2612" 2612 6059 "ABCE1" "9606.ENSP00000296577"
"2613" 2613 11157 "LSM6" "9606.ENSP00000296581"
"2614" 2614 3673 "ITGA2" "9606.ENSP00000296585"
"2615" 2615 51151 "SLC45A2" "9606.ENSP00000296589"
"2616" 2616 10085 "EDIL3" "9606.ENSP00000296591"
"2617" 2617 91942 "NDUFAF2" "9606.ENSP00000296597"
"2618" 2618 134429 "STARD4" "9606.ENSP00000296632"
"2619" 2619 2151 "F2RL2" "9606.ENSP00000296641"
"2620" 2620 6228 "RPS23" "9606.ENSP00000296674"
"2621" 2621 2150 "F2RL1" "9606.ENSP00000296677"
"2622" 2622 56979 "PRDM9" "9606.ENSP00000296682"
"2623" 2623 117156 "SCGB3A2" "9606.ENSP00000296694"
"2624" 2624 6690 "SPINK1" "9606.ENSP00000296695"
"2625" 2625 51752 "ERAP1" "9606.ENSP00000296754"
"2626" 2626 4131 "MAP1B" "9606.ENSP00000296755"
"2627" 2627 9607 "CARTPT" "9606.ENSP00000296777"
"2628" 2628 167153 "PAPD4" "9606.ENSP00000296783"
"2629" 2629 57763 "ANKRA2" "9606.ENSP00000296785"
"2630" 2630 7098 "TLR3" "9606.ENSP00000296795"
"2631" 2631 94234 "FOXQ1" "9606.ENSP00000296839"
"2632" 2632 85409 "NKD2" "9606.ENSP00000296849"
"2633" 2633 51735 "RAPGEF6" "9606.ENSP00000296859"
"2634" 2634 27242 "TNFRSF21" "9606.ENSP00000296861"
"2637" 2637 3562 "IL3" "9606.ENSP00000296870"
"2638" 2638 1437 "CSF2" "9606.ENSP00000296871"
"2639" 2639 2661 "GDF9" "9606.ENSP00000296875"
"2640" 2640 30012 "TLX3" "9606.ENSP00000296921"
"2641" 2641 4869 "NPM1" "9606.ENSP00000296930"
"2642" 2642 6862 "T" "9606.ENSP00000296946"
"2643" 2643 116379 "IL22RA2" "9606.ENSP00000296980"
"2644" 2644 221613 "HIST1H2AA" "9606.ENSP00000297012"
"2645" 2645 85477 "SCIN" "9606.ENSP00000297029"
"2646" 2646 9265 "CYTH3" "9606.ENSP00000297044"
"2647" 2647 63974 "NEUROD6" "9606.ENSP00000297142"
"2648" 2648 819 "CAMLG" "9606.ENSP00000297156"
"2649" 2649 168667 "BMPER" "9606.ENSP00000297161"
"2652" 2652 3313 "HSPA9" "9606.ENSP00000297185"
"2653" 2653 2171 "FABP5" "9606.ENSP00000297258"
"2654" 2654 6469 "SHH" "9606.ENSP00000297261"
"2655" 2655 84624 "FNDC1" "9606.ENSP00000297267"
"2656" 2656 1278 "COL1A2" "9606.ENSP00000297268"
"2657" 2657 8601 "RGS20" "9606.ENSP00000297313"
"2658" 2658 64321 "SOX17" "9606.ENSP00000297316"
"2659" 2659 107 "ADCY1" "9606.ENSP00000297323"
"2660" 2660 5885 "RAD21" "9606.ENSP00000297338"
"2661" 2661 90390 "MED30" "9606.ENSP00000297347"
"2662" 2662 4982 "TNFRSF11B" "9606.ENSP00000297350"
"2663" 2663 5260 "PHKG1" "9606.ENSP00000297373"
"2664" 2664 2020 "EN2" "9606.ENSP00000297375"
"2665" 2665 5001 "ORC5" "9606.ENSP00000297431"
"2666" 2666 1672 "DEFB1" "9606.ENSP00000297439"
"2667" 2667 2852 "GPER1" "9606.ENSP00000297469"
"2668" 2668 4846 "NOS3" "9606.ENSP00000297494"
"2669" 2669 9311 "ASIC3" "9606.ENSP00000297512"
"2670" 2670 83590 "TMUB1" "9606.ENSP00000297533"
"2671" 2671 2636 "GBX1" "9606.ENSP00000297537"
"2672" 2672 51808 "PHAX" "9606.ENSP00000297540"
"2673" 2673 116039 "OSR2" "9606.ENSP00000297565"
"2674" 2674 81501 "DCSTAMP" "9606.ENSP00000297581"
"2675" 2675 2669 "GEM" "9606.ENSP00000297596"
"2676" 2676 84688 "C9orf24" "9606.ENSP00000297623"
"2677" 2677 4783 "NFIL3" "9606.ENSP00000297689"
"2678" 2678 216 "ALDH1A1" "9606.ENSP00000297785"
"2679" 2679 203286 "ANKS6" "9606.ENSP00000297837"
"2680" 2680 7373 "COL14A1" "9606.ENSP00000297848"
"2681" 2681 2277 "FIGF" "9606.ENSP00000297904"
"2682" 2682 158131 "OR1Q1" "9606.ENSP00000297913"
"2683" 2683 65268 "WNK2" "9606.ENSP00000297954"
"2684" 2684 364 "AQP7" "9606.ENSP00000297988"
"2685" 2685 360 "AQP3" "9606.ENSP00000297991"
"2686" 2686 -1 "-1" "9606.ENSP00000298047"
"2687" 2687 9833 "MELK" "9606.ENSP00000298048"
"2688" 2688 143279 "HECTD2" "9606.ENSP00000298068"
"2689" 2689 145581 "LRFN5" "9606.ENSP00000298119"
"2690" 2690 115825 "WDFY2" "9606.ENSP00000298125"
"2691" 2691 7486 "WRN" "9606.ENSP00000298139"
"2692" 2692 1073 "CFL2" "9606.ENSP00000298159"
"2693" 2693 7253 "TSHR" "9606.ENSP00000298171"
"2694" 2694 3636 "INPPL1" "9606.ENSP00000298229"
"2695" 2695 401 "PHOX2A" "9606.ENSP00000298231"
"2696" 2696 63876 "PKNOX2" "9606.ENSP00000298282"
"2697" 2697 122769 "LRR1" "9606.ENSP00000298288"
"2698" 2698 11067 "C10orf10" "9606.ENSP00000298295"
"2699" 2699 7570 "ZNF22" "9606.ENSP00000298299"
"2700" 2700 382 "ARF6" "9606.ENSP00000298316"
"2701" 2701 58157 "NGB" "9606.ENSP00000298352"
"2702" 2702 122042 "RXFP2" "9606.ENSP00000298386"
"2703" 2703 6571 "SLC18A2" "9606.ENSP00000298472"
"2704" 2704 10935 "PRDX3" "9606.ENSP00000298510"
"2705" 2705 6621 "SNAPC4" "9606.ENSP00000298532"
"2706" 2706 7248 "TSC1" "9606.ENSP00000298552"
"2707" 2707 282974 "STK32C" "9606.ENSP00000298630"
"2708" 2708 390431 "OR4K2" "9606.ENSP00000298642"
"2709" 2709 57447 "NDRG2" "9606.ENSP00000298687"
"2710" 2710 2619 "GAS1" "9606.ENSP00000298743"
"2711" 2711 142940 "TRUB1" "9606.ENSP00000298746"
"2712" 2712 5267 "SERPINA4" "9606.ENSP00000298841"
"2713" 2713 5913 "RAPSN" "9606.ENSP00000298854"
"2714" 2714 53981 "CPSF2" "9606.ENSP00000298875"
"2715" 2715 -1 "-1" "9606.ENSP00000298902"
"2716" 2716 120892 "LRRK2" "9606.ENSP00000298910"
"2717" 2717 389941 "C1QL3" "9606.ENSP00000298943"
"2718" 2718 3990 "LIPC" "9606.ENSP00000299022"
"2719" 2719 161742 "SPRED1" "9606.ENSP00000299084"
"2720" 2720 81693 "AMN" "9606.ENSP00000299155"
"2721" 2721 121643 "FOXN4" "9606.ENSP00000299162"
"2722" 2722 55662 "HIF1AN" "9606.ENSP00000299163"
"2723" 2723 552 "AVPR1A" "9606.ENSP00000299178"
"2724" 2724 654429 "LRTM2" "9606.ENSP00000299194"
"2725" 2725 57567 "ZNF319" "9606.ENSP00000299237"
"2726" 2726 -1 "-1" "9606.ENSP00000299293"
"2727" 2727 10576 "CCT2" "9606.ENSP00000299300"
"2728" 2728 55800 "SCN3B" "9606.ENSP00000299333"
"2729" 2729 717 "C2" "9606.ENSP00000299367"
"2730" 2730 322 "APBB1" "9606.ENSP00000299402"
"2731" 2731 3611 "ILK" "9606.ENSP00000299421"
"2732" 2732 6881 "TAF10" "9606.ENSP00000299424"
"2733" 2733 5896 "RAG1" "9606.ENSP00000299440"
"2734" 2734 8642 "DCHS1" "9606.ENSP00000299441"
"2735" 2735 317754 "POTED" "9606.ENSP00000299443"
"2736" 2736 144124 "OR10A5" "9606.ENSP00000299454"
"2737" 2737 120776 "OR2D2" "9606.ENSP00000299459"
"2738" 2738 5055 "SERPINB2" "9606.ENSP00000299502"
"2739" 2739 9150 "CTDP1" "9606.ENSP00000299543"
"2740" 2740 23300 "ATMIN" "9606.ENSP00000299575"
"2741" 2741 54495 "TMX3" "9606.ENSP00000299608"
"2742" 2742 26253 "CLEC4E" "9606.ENSP00000299663"
"2743" 2743 7551 "ZNF3" "9606.ENSP00000299667"
"2744" 2744 55628 "ZNF407" "9606.ENSP00000299687"
"2745" 2745 201161 "CENPV" "9606.ENSP00000299736"
"2746" 2746 1014 "CDH16" "9606.ENSP00000299752"
"2747" 2747 6236 "RRAD" "9606.ENSP00000299759"
"2748" 2748 4160 "MC4R" "9606.ENSP00000299766"
"2749" 2749 7184 "HSP90B1" "9606.ENSP00000299767"
"2750" 2750 29781 "NCAPH2" "9606.ENSP00000299821"
"2751" 2751 26051 "PPP1R16B" "9606.ENSP00000299824"
"2754" 2754 4314 "MMP3" "9606.ENSP00000299855"
"2755" 2755 -1 "-1" "9606.ENSP00000299872"
"2756" 2756 9640 "ZNF592" "9606.ENSP00000299927"
"2757" 2757 4837 "NNMT" "9606.ENSP00000299964"
"2758" 2758 5479 "PPIB" "9606.ENSP00000300026"
"2759" 2759 9768 "KIAA0101" "9606.ENSP00000300035"
"2760" 2760 5346 "PLIN1" "9606.ENSP00000300055"
"2761" 2761 8800 "PEX11A" "9606.ENSP00000300056"
"2762" 2762 55897 "MESP1" "9606.ENSP00000300057"
"2763" 2763 290 "ANPEP" "9606.ENSP00000300060"
"2764" 2764 6340 "SCNN1G" "9606.ENSP00000300061"
"2765" 2765 5347 "PLK1" "9606.ENSP00000300093"
"2766" 2766 9880 "ZBTB39" "9606.ENSP00000300101"
"2767" 2767 10369 "CACNG2" "9606.ENSP00000300105"
"2768" 2768 63928 "CHP2" "9606.ENSP00000300113"
"2769" 2769 4640 "MYO1A" "9606.ENSP00000300119"
"2770" 2770 219983 "OR4D6" "9606.ENSP00000300127"
"2771" 2771 4665 "NAB2" "9606.ENSP00000300131"
"2772" 2772 6778 "STAT6" "9606.ENSP00000300134"
"2773" 2773 7529 "YWHAB" "9606.ENSP00000300161"
"2774" 2774 6447 "SCG5" "9606.ENSP00000300175"
"2775" 2775 26585 "GREM1" "9606.ENSP00000300177"
"2776" 2776 2923 "PDIA3" "9606.ENSP00000300289"
"2780" 2780 22974 "TPX2" "9606.ENSP00000300403"
"2781" 2781 2793 "GNGT2" "9606.ENSP00000300406"
"2782" 2782 5245 "PHB" "9606.ENSP00000300408"
"2783" 2783 6632 "SNRPD1" "9606.ENSP00000300413"
"2784" 2784 90678 "LRSAM1" "9606.ENSP00000300417"
"2785" 2785 161514 "TBC1D21" "9606.ENSP00000300504"
"2786" 2786 1292 "COL6A2" "9606.ENSP00000300527"
"2787" 2787 1398 "CRK" "9606.ENSP00000300574"
"2788" 2788 23102 "TBC1D2B" "9606.ENSP00000300584"
"2789" 2789 64127 "NOD2" "9606.ENSP00000300589"
"2790" 2790 7644 "ZNF91" "9606.ENSP00000300619"
"2791" 2791 5469 "MED1" "9606.ENSP00000300651"
"2792" 2792 4775 "NFATC3" "9606.ENSP00000300659"
"2793" 2793 915 "CD3D" "9606.ENSP00000300692"
"2794" 2794 6786 "STIM1" "9606.ENSP00000300737"
"2795" 2795 6240 "RRM1" "9606.ENSP00000300738"
"2796" 2796 56547 "MMP26" "9606.ENSP00000300762"
"2797" 2797 282763 "OR51B5" "9606.ENSP00000300773"
"2798" 2798 390061 "OR51Q1" "9606.ENSP00000300778"
"2799" 2799 9726 "ZNF646" "9606.ENSP00000300850"
"2800" 2800 10308 "ZNF267" "9606.ENSP00000300870"
"2801" 2801 94235 "GNG8" "9606.ENSP00000300873"
"2802" 2802 4218 "RAB8A" "9606.ENSP00000300935"
"2803" 2803 4597 "MVD" "9606.ENSP00000301012"
"2804" 2804 81620 "CDT1" "9606.ENSP00000301019"
"2805" 2805 29123 "ANKRD11" "9606.ENSP00000301030"
"2806" 2806 124923 "SGK494" "9606.ENSP00000301037"
"2807" 2807 121274 "ZNF641" "9606.ENSP00000301042"
"2808" 2808 784 "CACNB3" "9606.ENSP00000301050"
"2809" 2809 90313 "TP53I13" "9606.ENSP00000301057"
"2810" 2810 7480 "WNT10B" "9606.ENSP00000301061"
"2811" 2811 8085 "KMT2D" "9606.ENSP00000301067"
"2812" 2812 121268 "RHEBL1" "9606.ENSP00000301068"
"2813" 2813 7846 "TUBA1A" "9606.ENSP00000301071"
"2814" 2814 84790 "TUBA1C" "9606.ENSP00000301072"
"2815" 2815 147807 "ZNF524" "9606.ENSP00000301073"
"2816" 2816 55762 "ZNF701" "9606.ENSP00000301093"
"2817" 2817 55769 "ZNF83" "9606.ENSP00000301096"
"2818" 2818 1548 "CYP2A6" "9606.ENSP00000301141"
"2819" 2819 1549 "CYP2A7" "9606.ENSP00000301146"
"2820" 2820 2819 "GPD1" "9606.ENSP00000301149"
"2821" 2821 55957 "LIN37" "9606.ENSP00000301159"
"2822" 2822 558 "AXL" "9606.ENSP00000301178"
"2823" 2823 116115 "ZNF526" "9606.ENSP00000301215"
"2824" 2824 94274 "PPP1R14A" "9606.ENSP00000301242"
"2825" 2825 8000 "PSCA" "9606.ENSP00000301258"
"2826" 2826 1613 "DAPK3" "9606.ENSP00000301264"
"2827" 2827 10036 "CHAF1A" "9606.ENSP00000301280"
"2828" 2828 80700 "UBXN6" "9606.ENSP00000301281"
"2829" 2829 147945 "NLRP4" "9606.ENSP00000301295"
"2830" 2830 55630 "SLC39A4" "9606.ENSP00000301305"
"2831" 2831 147948 "ZNF582" "9606.ENSP00000301310"
"2832" 2832 140612 "ZFP28" "9606.ENSP00000301318"
"2833" 2833 90990 "KIFC2" "9606.ENSP00000301332"
"2834" 2834 27043 "PELP1" "9606.ENSP00000301396"
"2835" 2835 84765 "ZNF577" "9606.ENSP00000301399"
"2836" 2836 -1 "-1" "9606.ENSP00000301411"
"2837" 2837 3816 "KLK1" "9606.ENSP00000301420"
"2838" 2838 51129 "ANGPTL4" "9606.ENSP00000301455"
"2839" 2839 148156 "ZNF558" "9606.ENSP00000301475"
"2840" 2840 147741 "ZNF560" "9606.ENSP00000301480"
"2841" 2841 10263 "CDK2AP2" "9606.ENSP00000301488"
"2842" 2842 7001 "PRDX2" "9606.ENSP00000301522"
"2843" 2843 81168 "OR8J3" "9606.ENSP00000301529"
"2844" 2844 10798 "OR5I1" "9606.ENSP00000301532"
"2845" 2845 10224 "ZNF443" "9606.ENSP00000301547"
"2846" 2846 332 "BIRC5" "9606.ENSP00000301633"
"2847" 2847 7083 "TK1" "9606.ENSP00000301634"
"2848" 2848 1581 "CYP7A1" "9606.ENSP00000301645"
"2849" 2849 3868 "KRT16" "9606.ENSP00000301653"
"2850" 2850 50964 "SOST" "9606.ENSP00000301691"
"2851" 2851 1877 "E4F1" "9606.ENSP00000301727"
"2852" 2852 1632 "ECI1" "9606.ENSP00000301729"
"2853" 2853 10921 "RNPS1" "9606.ENSP00000301730"
"2854" 2854 21 "ABCA3" "9606.ENSP00000301732"
"2855" 2855 146434 "ZNF597" "9606.ENSP00000301744"
"2856" 2856 1642 "DDB1" "9606.ENSP00000301764"
"2857" 2857 8772 "FADD" "9606.ENSP00000301838"
"2858" 2858 116071 "BATF2" "9606.ENSP00000301887"
"2859" 2859 55872 "PBK" "9606.ENSP00000301905"
"2860" 2860 84168 "ANTXR1" "9606.ENSP00000301945"
"2861" 2861 5724 "PTAFR" "9606.ENSP00000301974"
"2862" 2862 51282 "SCAND1" "9606.ENSP00000301995"
"2863" 2863 9427 "ECEL1" "9606.ENSP00000302051"
"2864" 2864 390445 "OR5AU1" "9606.ENSP00000302057"
"2865" 2865 55106 "SLFN12" "9606.ENSP00000302077"
"2866" 2866 719 "C3AR1" "9606.ENSP00000302079"
"2867" 2867 3960 "LGALS4" "9606.ENSP00000302100"
"2868" 2868 53354 "PANK1" "9606.ENSP00000302108"
"2869" 2869 4255 "MGMT" "9606.ENSP00000302111"
"2870" 2870 81603 "TRIM8" "9606.ENSP00000302120"
"2871" 2871 5617 "PRL" "9606.ENSP00000302150"
"2872" 2872 4807 "NHLH1" "9606.ENSP00000302189"
"2873" 2873 390201 "OR10V1" "9606.ENSP00000302199"
"2874" 2874 474 "ATOH1" "9606.ENSP00000302216"
"2875" 2875 219749 "ZNF25" "9606.ENSP00000302222"
"2876" 2876 221120 "ALKBH3" "9606.ENSP00000302232"
"2877" 2877 6356 "CCL11" "9606.ENSP00000302234"
"2878" 2878 9101 "USP8" "9606.ENSP00000302239"
"2879" 2879 2637 "GBX2" "9606.ENSP00000302251"
"2880" 2880 252884 "ZNF396" "9606.ENSP00000302310"
"2881" 2881 478 "ATP1A3" "9606.ENSP00000302397"
"2882" 2882 390036 "OR52K1" "9606.ENSP00000302422"
"2883" 2883 26533 "OR10G3" "9606.ENSP00000302437"
"2884" 2884 51621 "KLF13" "9606.ENSP00000302456"
"2885" 2885 3316 "HSPB2" "9606.ENSP00000302476"
"2886" 2886 51082 "POLR1D" "9606.ENSP00000302478"
"2887" 2887 27254 "CSDC2" "9606.ENSP00000302485"
"2888" 2888 5604 "MAP2K1" "9606.ENSP00000302486"
"2889" 2889 9839 "ZEB2" "9606.ENSP00000302501"
"2890" 2890 54925 "ZSCAN32" "9606.ENSP00000302502"
"2891" 2891 699 "BUB1" "9606.ENSP00000302530"
"2892" 2892 51523 "CXXC5" "9606.ENSP00000302543"
"2893" 2893 3233 "HOXD4" "9606.ENSP00000302548"
"2894" 2894 598 "BCL2L1" "9606.ENSP00000302564"
"2895" 2895 64581 "CLEC7A" "9606.ENSP00000302569"
"2896" 2896 80032 "ZNF556" "9606.ENSP00000302603"
"2897" 2897 219954 "OR9I1" "9606.ENSP00000302606"
"2898" 2898 116844 "LRG1" "9606.ENSP00000302621"
"2899" 2899 8313 "AXIN2" "9606.ENSP00000302625"
"2900" 2900 3175 "ONECUT1" "9606.ENSP00000302630"
"2901" 2901 219493 "OR5AR1" "9606.ENSP00000302639"
"2902" 2902 7343 "UBTF" "9606.ENSP00000302640"
"2903" 2903 4902 "NRTN" "9606.ENSP00000302648"
"2904" 2904 116236 "ABHD15" "9606.ENSP00000302657"
"2905" 2905 3479 "IGF1" "9606.ENSP00000302665"
"2906" 2906 2357 "FPR1" "9606.ENSP00000302707"
"2907" 2907 200350 "FOXD4L1" "9606.ENSP00000302756"
"2908" 2908 162979 "ZNF296" "9606.ENSP00000302770"
"2909" 2909 23214 "XPO6" "9606.ENSP00000302790"
"2910" 2910 4543 "MTNR1A" "9606.ENSP00000302811"
"2911" 2911 121340 "SP7" "9606.ENSP00000302812"
"2912" 2912 23440 "OTP" "9606.ENSP00000302814"
"2913" 2913 3225 "HOXC9" "9606.ENSP00000302836"
"2914" 2914 202052 "DNAJC18" "9606.ENSP00000302843"
"2915" 2915 5734 "PTGER4" "9606.ENSP00000302846"
"2916" 2916 9963 "SLC23A1" "9606.ENSP00000302851"
"2917" 2917 129025 "ZNF280A" "9606.ENSP00000302855"
"2918" 2918 26735 "OR1L3" "9606.ENSP00000302863"
"2919" 2919 390883 "OR7G3" "9606.ENSP00000302867"
"2920" 2920 5036 "PA2G4" "9606.ENSP00000302886"
"2921" 2921 116984 "ARAP2" "9606.ENSP00000302895"
"2922" 2922 6795 "AURKC" "9606.ENSP00000302898"
"2923" 2923 3603 "IL16" "9606.ENSP00000302935"
"2924" 2924 3308 "HSPA4" "9606.ENSP00000302961"
"2925" 2925 8841 "HDAC3" "9606.ENSP00000302967"
"2926" 2926 10251 "SPRY3" "9606.ENSP00000302978"
"2927" 2927 390190 "OR5B2" "9606.ENSP00000303076"
"2928" 2928 661 "POLR3D" "9606.ENSP00000303088"
"2929" 2929 27091 "CACNG5" "9606.ENSP00000303092"
"2930" 2930 219982 "OR5A1" "9606.ENSP00000303096"
"2931" 2931 338675 "OR5AP2" "9606.ENSP00000303111"
"2932" 2932 4144 "MAT2A" "9606.ENSP00000303147"
"2933" 2933 347169 "OR1B1" "9606.ENSP00000303151"
"2934" 2934 169044 "COL22A1" "9606.ENSP00000303153"
"2935" 2935 54578 "UGT1A6" "9606.ENSP00000303174"
"2936" 2936 23179 "RGL1" "9606.ENSP00000303192"
"2937" 2937 255738 "PCSK9" "9606.ENSP00000303208"
"2938" 2938 43 "ACHE" "9606.ENSP00000303211"
"2939" 2939 9723 "SEMA3E" "9606.ENSP00000303212"
"2940" 2940 3592 "IL12A" "9606.ENSP00000303231"
"2941" 2941 3689 "ITGB2" "9606.ENSP00000303242"
"2942" 2942 59350 "RXFP1" "9606.ENSP00000303248"
"2943" 2943 91752 "ZNF804A" "9606.ENSP00000303252"
"2944" 2944 6036 "RNASE2" "9606.ENSP00000303276"
"2945" 2945 3726 "JUNB" "9606.ENSP00000303315"
"2946" 2946 6870 "TACR3" "9606.ENSP00000303325"
"2947" 2947 3688 "ITGB1" "9606.ENSP00000303351"
"2948" 2948 3012 "HIST1H2AE" "9606.ENSP00000303373"
"2949" 2949 8988 "HSPB3" "9606.ENSP00000303394"
"2950" 2950 5729 "PTGDR" "9606.ENSP00000303424"
"2951" 2951 203062 "TSNARE1" "9606.ENSP00000303437"
"2952" 2952 7200 "TRH" "9606.ENSP00000303452"
"2953" 2953 390054 "OR52A5" "9606.ENSP00000303469"
"2954" 2954 83660 "TLN2" "9606.ENSP00000303476"
"2955" 2955 613 "BCR" "9606.ENSP00000303507"
"2956" 2956 54851 "ANKRD49" "9606.ENSP00000303518"
"2957" 2957 6869 "TACR1" "9606.ENSP00000303522"
"2958" 2958 1673 "DEFB4A" "9606.ENSP00000303532"
"2959" 2959 6323 "SCN1A" "9606.ENSP00000303540"
"2960" 2960 5780 "PTPN9" "9606.ENSP00000303554"
"2961" 2961 6249 "CLIP1" "9606.ENSP00000303585"
"2962" 2962 86614 "HSFY1" "9606.ENSP00000303599"
"2963" 2963 7804 "LRP8" "9606.ENSP00000303634"
"2964" 2964 126295 "ZNF57" "9606.ENSP00000303696"
"2965" 2965 993 "CDC25A" "9606.ENSP00000303706"
"2966" 2966 7324 "UBE2E1" "9606.ENSP00000303709"
"2967" 2967 5481 "PPID" "9606.ENSP00000303754"
"2968" 2968 80709 "AKNA" "9606.ENSP00000303769"
"2969" 2969 390882 "OR7G2" "9606.ENSP00000303822"
"2970" 2970 3643 "INSR" "9606.ENSP00000303830"
"2971" 2971 219981 "OR5A2" "9606.ENSP00000303834"
"2972" 2972 341276 "OR10A2" "9606.ENSP00000303862"
"2973" 2973 120586 "OR8I2" "9606.ENSP00000303864"
"2974" 2974 166614 "DCLK2" "9606.ENSP00000303887"
"2975" 2975 90075 "ZNF30" "9606.ENSP00000303889"
"2976" 2976 29 "ABR" "9606.ENSP00000303909"
"2977" 2977 93134 "ZNF561" "9606.ENSP00000303915"
"2978" 2978 1493 "CTLA4" "9606.ENSP00000303939"
"2979" 2979 2815 "GP9" "9606.ENSP00000303942"
"2980" 2980 3171 "FOXA3" "9606.ENSP00000304004"
"2981" 2981 81127 "OR4K15" "9606.ENSP00000304077"
"2982" 2982 -1 "-1" "9606.ENSP00000304111"
"2983" 2983 5308 "PITX2" "9606.ENSP00000304169"
"2986" 2986 10114 "HIPK3" "9606.ENSP00000304226"
"2987" 2987 3094 "HINT1" "9606.ENSP00000304229"
"2988" 2988 56139 "PCDHA10" "9606.ENSP00000304234"
"2989" 2989 392390 "OR1L6" "9606.ENSP00000304235"
"2990" 2990 929 "CD14" "9606.ENSP00000304236"
"2991" 2991 8941 "CDK5R2" "9606.ENSP00000304250"
"2992" 2992 5881 "RAC3" "9606.ENSP00000304283"
"2993" 2993 2299 "FOXI1" "9606.ENSP00000304286"
"2994" 2994 1140 "CHRNB1" "9606.ENSP00000304290"
"2995" 2995 84079 "ANKRD27" "9606.ENSP00000304292"
"2996" 2996 7764 "ZNF217" "9606.ENSP00000304308"
"2997" 2997 5068 "REG3A" "9606.ENSP00000304311"
"2998" 2998 55352 "COPRS" "9606.ENSP00000304327"
"2999" 2999 219409 "GSX1" "9606.ENSP00000304331"
"3000" 3000 260434 "PYDC1" "9606.ENSP00000304336"
"3001" 3001 114826 "SMYD4" "9606.ENSP00000304360"
"3002" 3002 51362 "CDC40" "9606.ENSP00000304370"
"3003" 3003 1281 "COL3A1" "9606.ENSP00000304408"
"3004" 3004 10663 "CXCR6" "9606.ENSP00000304414"
"3005" 3005 81697 "OR2B2" "9606.ENSP00000304419"
"3006" 3006 79412 "KREMEN2" "9606.ENSP00000304422"
"3007" 3007 3038 "HAS3" "9606.ENSP00000304440"
"3008" 3008 171558 "PTCRA" "9606.ENSP00000304447"
"3009" 3009 7064 "THOP1" "9606.ENSP00000304467"
"3010" 3010 136 "ADORA2B" "9606.ENSP00000304501"
"3011" 3011 10736 "SIX2" "9606.ENSP00000304502"
"3012" 3012 28991 "COMMD5" "9606.ENSP00000304544"
"3013" 3013 124401 "ANKS3" "9606.ENSP00000304586"
"3014" 3014 2194 "FASN" "9606.ENSP00000304592"
"3015" 3015 260425 "MAGI3" "9606.ENSP00000304604"
"3016" 3016 54463 "FAM134B" "9606.ENSP00000304642"
"3017" 3017 163688 "CALML6" "9606.ENSP00000304643"
"3018" 3018 1495 "CTNNA1" "9606.ENSP00000304669"
"3019" 3019 84913 "ATOH8" "9606.ENSP00000304676"
"3020" 3020 57215 "THAP11" "9606.ENSP00000304689"
"3021" 3021 7314 "UBB" "9606.ENSP00000304697"
"3022" 3022 79071 "ELOVL6" "9606.ENSP00000304736"
"3023" 3023 5028 "P2RY1" "9606.ENSP00000304767"
"3024" 3024 168544 "ZNF467" "9606.ENSP00000304769"
"3025" 3025 23491 "CES3" "9606.ENSP00000304782"
"3026" 3026 391112 "OR6Y1" "9606.ENSP00000304807"
"3027" 3027 54658 "UGT1A1" "9606.ENSP00000304845"
"3028" 3028 341152 "OR2AT4" "9606.ENSP00000304846"
"3029" 3029 94103 "ORMDL3" "9606.ENSP00000304858"
"3030" 3030 3667 "IRS1" "9606.ENSP00000304895"
"3031" 3031 84203 "TXNDC2" "9606.ENSP00000304908"
"3032" 3032 3596 "IL13" "9606.ENSP00000304915"
"3033" 3033 123355 "LRRC28" "9606.ENSP00000304923"
"3034" 3034 25928 "SOSTDC1" "9606.ENSP00000304930"
"3035" 3035 54538 "ROBO4" "9606.ENSP00000304945"
"3036" 3036 4330 "MN1" "9606.ENSP00000304956"
"3037" 3037 7543 "ZFX" "9606.ENSP00000304985"
"3038" 3038 -1 "-1" "9606.ENSP00000304994"
"3039" 3039 122740 "OR4K14" "9606.ENSP00000305011"
"3040" 3040 26248 "OR2K2" "9606.ENSP00000305055"
"3041" 3041 -1 "-1" "9606.ENSP00000305059"
"3042" 3042 8625 "RFXANK" "9606.ENSP00000305071"
